id,text,screen_name,created_at,retweet_count,favorite_count,friends_count,followers_count,lang,country
"1,24735748450897E+018",Excellent thread about how to survive with #COVID19. @MaggieAstor thank you for sharing.,JerilynLM,Tue Apr 07 02:56:13 +0000 2020,0,0,1104,870,en,United States
"1,24735760808571E+018","New study finds some masks ineffective against COVID-19, as experts restate need for widespread use",b_kernick,Tue Apr 07 02:56:43 +0000 2020,0,0,2748,349,en,Canada
"1,24735770657657E+018",coronavirus de rico vs coronavirus de pobre,gazetheabyss,Tue Apr 07 02:57:06 +0000 2020,0,0,406,1622,es,Brasil
"1,24735784164136E+018",Boris Johnson moved to intensive care as coronavirus symptoms worsen,Aussieairquali1,Tue Apr 07 02:57:38 +0000 2020,0,0,38,21,en,Australia
"1,24735785869971E+018",Overall picture of Covid 19 shows they are cold and hot loving and age is not bar.,liyakat7070,Tue Apr 07 02:57:42 +0000 2020,0,0,27,27,en,India
"1,24735794733795E+018",Check out Artimus fall into depths of hell #SoundCloud #COVID19 #coronavirusQA #viralaudio #hearmeout #PrayForBoris,GreatArtimus,Tue Apr 07 02:58:04 +0000 2020,0,0,361,23,en,United States
"1,24735800462382E+018",Fascinating story in the @nytimes about @kinsa and #COVID19 #healthweathermap,PGeorgeMD,Tue Apr 07 02:58:17 +0000 2020,0,0,1034,5582,en,United States
"1,24735803417666E+018",#WorldHealthDay #Covid19 Do Pranayama along With Meditation Daily For Increase The Immune system Power,hkjajoria1,Tue Apr 07 02:58:24 +0000 2020,0,0,69,58,en,India
"1,24735804782496E+018",Queen Mary turning into a coronavirus hospital? Yeah let’s make that place more haunted than it already is,Nielsonlindseyy,Tue Apr 07 02:58:28 +0000 2020,0,0,665,1034,en,United States
"1,24735806889311E+018",Para mi que la gente que se tomaba 4 bondis para llegar a la facu debe estar agradeciendo al coronavirus en secreto,serendipiaazul,Tue Apr 07 02:58:33 +0000 2020,0,0,78,9,es,Argentina
"1,24735820632347E+018",@bwnewton You can't touch this. No seriously... don't touch.... Covid-19 y'all,DrMatthewAsplin,Tue Apr 07 02:59:05 +0000 2020,0,0,116,63,en,Canada
"1,24735821516109E+018",Great to see @florian_krammer in action! 10000 plasma donors! #convalescentplasma #COVID19,SesmaLab,Tue Apr 07 02:59:07 +0000 2020,0,0,297,2855,en,United States
"1,2473582404821E+018","#Rebirth2020 ⚜️ Man, that was fun...a nice reprieve from the daily #COVID19 concerns. Okay, back to the day job.",SCAC_commish,Tue Apr 07 02:59:13 +0000 2020,0,0,344,509,en,United States
"1,2473582740574E+018",Mapa del coronavirus en vivo: Ya son más de ¡1 millón 288 mil casos positivos de COVID-19 en el mundo! vía @marca,Yanzita,Tue Apr 07 02:59:21 +0000 2020,0,0,2136,1627,es,Venezuela
"1,24735835720113E+018",Wakanda hasn’t reported a single case of COVID-19! Now that is great leadership!!!,caramooney,Tue Apr 07 02:59:41 +0000 2020,0,0,1230,2074,en,United States
"1,24735851176969E+018","Ahora ya sabemos el nombre del primer contagiado con #COVID19 en #ElSalvador, Pedro 🤬",PonceSV,Tue Apr 07 03:00:18 +0000 2020,0,0,1227,738,es,El Salvador
"1,24735859199816E+018",If you’ve got a cell phone- you might be helping monitor the spread of coronavirus (and not even know it).,KyleIboshi,Tue Apr 07 03:00:37 +0000 2020,0,0,1154,8217,en,United States
"1,2473587051103E+018",@franco_esca #lamesareñoñaenvivo yo apenas abrí mi navegador y ya me hablan de coronavirus,OrtegaLunaIvan,Tue Apr 07 03:01:04 +0000 2020,0,0,489,604,es,México
"1,24735884814027E+018",Masks should be prioritized for health workers to avoid shortage against coronavirus: WHO via @Yahoo,PinkLabGarage,Tue Apr 07 03:01:38 +0000 2020,0,0,2105,1671,en,Mexico
"1,2473588484169E+018",A temp that worked at all 3 Saputo plants in Tulare tested positive for coronavirus,hijadetigre_,Tue Apr 07 03:01:38 +0000 2020,0,0,525,621,en,United States
"1,24735886488815E+018",Here’s a simple way to make your own #facemask #COVID19,MsDFair,Tue Apr 07 03:01:42 +0000 2020,0,0,373,329,en,United States
"1,24735886984582E+018",@mollaHunegnaw @ECA_OFFICIAL @ECAStats @OliverChinganya 🤔 hidden facts on #COVID19 will surprise us!,lmesskir,Tue Apr 07 03:01:44 +0000 2020,0,0,98,59,en,Ethiopia
"1,24735889077097E+018","More distraction via Trump from #JustinJournos, keeping attention away from @KustiTrudeaus poor handling of #COVID19",TheDuggerD,Tue Apr 07 03:01:49 +0000 2020,0,0,1347,1345,en,Canada
"1,24735891917898E+018",One down... Jesus’ blood must not kill Coronavirus?!? Huh.,my_thousand,Tue Apr 07 03:01:55 +0000 2020,0,0,5513,5272,en,United States
"1,24735894042336E+018",Celeste just can’t keep ahold of her phone #twitch #twitchfail #streamer #twitchgirls #funny #funtimes #COVID19,BloggersMonkey,Tue Apr 07 03:02:00 +0000 2020,0,0,112,16,en,United States
"1,24735899863191E+018",Thank you Jesus! Now get rid of this damn coronavirus! #RAW #RawAfterMania,KATIE1STLADY,Tue Apr 07 03:02:14 +0000 2020,0,0,2719,1400,en,United States
"1,24735915508778E+018",COVID-19 update The day at work ????? @ Gristedes Supermarkets #059,johnnybebad666_,Tue Apr 07 03:02:52 +0000 2020,0,0,313,31,en,United States
"1,24735933859702E+018",@lisarinna Needed #lift heard your #voice @QVC. Son #Covid-19+. College kid. Awaiting my &amp; My Mom #results. Send #positivity @CityBocaRaton,gardensinblooms,Tue Apr 07 03:03:35 +0000 2020,0,0,299,32,en,United States
"1,24735954513708E+018",@segurosestrate1 @TReporta Qué asco das por eso existe el Covid19 para enseñarnos a ser más humanos ¡CERDO! y con respeto al animal!. 99,GabePrez,Tue Apr 07 03:04:25 +0000 2020,0,0,411,144,es,Panama
"1,24735961543357E+018",Need a licensed real estate professional? #COVID19,ScottLehrRealty,Tue Apr 07 03:04:41 +0000 2020,0,0,305,346,en,United States
"1,24735964479374E+018",@train @WHO @GlblCtzn Absolutely beautiful version. Very uplifting during these very difficult times. 💜 #COVID19,Dimfire18,Tue Apr 07 03:04:48 +0000 2020,0,0,600,453,en,United States
"1,24735974178702E+018",U.K. Prime Minister Johnson taken into intensive care unit for COVID-19 via @msnbc,HyppoliteOkou,Tue Apr 07 03:05:11 +0000 2020,0,0,19,19,en,Suisse
"1,24735977917492E+018",Thank you @bobbyshriver I needed this sonnet on this day. #coronavirus,Anne_Sweeney,Tue Apr 07 03:05:20 +0000 2020,0,0,502,2621,en,United States
"1,24735982177647E+018",what a difference COVID19 makes 🌎🙏📿🕉️☮️☯️✝️💜💛🕯️🦋😷👩‍🎓🏄‍♀️🙆✌️,heather_harvell,Tue Apr 07 03:05:30 +0000 2020,0,0,959,104,en,United States
"1,24735995142238E+018",Teach your children that there are superheroes in real life and we call them Doctors and Nurses. #COVID19 #superhero,Ahmaaadani,Tue Apr 07 03:06:01 +0000 2020,0,0,186,281,en,United States
"1,24735998540902E+018",@KINGTEEDEE3545 King hey...I think it's a good idea to be tested for COVID 19 to avoid further spreading,JMbiriona,Tue Apr 07 03:06:10 +0000 2020,0,0,44,9,en,Namibia
"1,24736000565069E+018",If You Had To Sacrifice One Team To End The CoronaVirus Which Team Would It Be And Why Manchester United ??,StarFox_9,Tue Apr 07 03:06:14 +0000 2020,0,0,602,277,en,Barbados
"1,24736002666002E+018","OMS descarta que las mascarillas sean la ""solución milagro"" contra el COVID-19:",Byropat,Tue Apr 07 03:06:19 +0000 2020,0,0,1524,1278,es,Ecuador
"1,247360080997E+018","With the 8p howlings, social distancing and general #COVID19 #QurantineLife I feel this the beginning of a #BlackMirror episode.",Enemini,Tue Apr 07 03:06:32 +0000 2020,0,0,154,63,en,United States
"1,24736017296563E+018",So now #JBE is accusing the coronavirus of racial profiling? Typical liberal.,laptoptonymarks,Tue Apr 07 03:06:54 +0000 2020,0,0,1232,549,en,United States
"1,24736018631199E+018","@danyh1697 La diferencia es que vos lo perdiste por decisión propia. Yo no lo decidí, me cagó el coronavirus 😭",ssharonf,Tue Apr 07 03:06:57 +0000 2020,0,0,339,1041,es,Argentina
"1,24736023494075E+018",Halfway stage and no sleep for over 30 hrs. It does not bode well. #repatriation #COVID19 #qatarairways,marcrich66,Tue Apr 07 03:07:09 +0000 2020,0,0,226,156,en,Qatar
"1,24736027083563E+018","Michael Gu, @BoxMining is LIVE! From Hong Kong With A Coronavirus Update",NetworksManager,Tue Apr 07 03:07:18 +0000 2020,0,0,105926,106233,en,United States
"1,24736031664155E+018",Una vez más la empresa privada sumándose a la lucha para vencer el COVID19,jal1849,Tue Apr 07 03:07:28 +0000 2020,0,0,291,279,es,Ecuador
"1,24736034983114E+018","If you had to sacrifice an NFL team and a CFB team to stop the coronavirus right now, why would it be the Cowboys and Longhorns?",OKLA_BT,Tue Apr 07 03:07:36 +0000 2020,0,0,1683,2357,en,United States
"1,24736052107177E+018",mom: Babe dad: wassup coronavirus the fuck man😂,highhasnat,Tue Apr 07 03:08:17 +0000 2020,0,0,289,586,en,United States
"1,24736054992043E+018",Guys! We don’t have to worry about the #coronavirus any more!!! @GitRDoneLarry,paulmaycomedy,Tue Apr 07 03:08:24 +0000 2020,0,0,502,3745,en,United States
"1,24736055451737E+018",Just wondering how @mattnichols0071 is doing with this whole coronavirus thing. How will we ever know if his cough is due to coronavirus? 😕,LilianMaxfield,Tue Apr 07 03:08:25 +0000 2020,0,0,526,504,en,United States
"1,24736056748609E+018","[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News via @YouTube",topodata,Tue Apr 07 03:08:28 +0000 2020,0,0,2025,1539,en,Dominican Republic
"1,24736058858344E+018",Why are Namibian politicians and activists so mute about COVID 19? Are they only interested in political campaigns,JMbiriona,Tue Apr 07 03:08:33 +0000 2020,0,0,44,9,en,Namibia
"1,24736071912702E+018",when you keep reading articles about coronavirus because you wanna know the peak so that this shit can be over with.,seemann_spazzy,Tue Apr 07 03:09:04 +0000 2020,0,0,140,378,en,United States
"1,24736075149866E+018",Probably the best description I've seen so far. Great recommendations on how to fight it proactively. #COVID19,jimserr,Tue Apr 07 03:09:12 +0000 2020,0,0,1858,1052,en,United States
"1,24736075177548E+018","Coronavirus: la OMS, ""preocupada"" por el uso generalizado de mascarillas",charlieniki,Tue Apr 07 03:09:12 +0000 2020,0,0,168,88,es,Uruguay
"1,24736079060625E+018","Almost 11,000 people have died in the country from coronavirus in less than a month. That's scary as hell.",ubathediplomat,Tue Apr 07 03:09:21 +0000 2020,0,0,1788,2281,en,United States
"1,24736094915106E+018",Best thread: #COVID19,georgemastoras,Tue Apr 07 03:09:59 +0000 2020,0,0,683,1019,en,Canada
"1,24736097063846E+018",@OrwellianBey @Thass283 They (Airlines) were the one spread #COVID19 around the globe - Them Mo fuc ers should be sued not billed out!!!,avirvisva,Tue Apr 07 03:10:04 +0000 2020,0,0,1219,1333,en,United Kingdom
"1,24736104567869E+018",First Rikers Island inmate dies after testing positive for coronavirus,Sylvaners,Tue Apr 07 03:10:22 +0000 2020,0,0,10499,10020,en,United States
"1,24736109137969E+018","@kbssidhu1961 This person had moved to Honble High Court, Kerala to seeking directions regarding delivery of liquor in COVID 19 outbreak.",tiwanamardeep,Tue Apr 07 03:10:33 +0000 2020,0,0,77,646,en,India
"1,2473613188326E+018",11:11 no more covid19,katedimatatac_,Tue Apr 07 03:11:27 +0000 2020,0,0,449,396,en,Republic of the Philippines
"1,24736140696773E+018",A New Covid-19 Crisis: Domestic Abuse Rises Worldwide #GenderEquityDuringAPandemic #CdnPoli #COVID19 #VAW,AnjumSultana,Tue Apr 07 03:11:48 +0000 2020,0,0,5005,4551,en,Canada
"1,24736141964704E+018",Gentrificadores de mí barrio hasta el Dick...gracias coronavirus! ❤️,claubeda,Tue Apr 07 03:11:51 +0000 2020,0,0,881,1123,es,Chile
"1,24736153196195E+018",Could tobacco cure coronavirus? Don’t laugh. via @politico,WmMcGregor,Tue Apr 07 03:12:18 +0000 2020,0,0,1750,1943,en,United States
"1,24736164496929E+018",Sube a 12 casos sospechosos de Coronavirus en Coatzacoalcos y en el estado incrementó a 42 positivos,SuresteSur,Tue Apr 07 03:12:45 +0000 2020,0,0,678,4351,es,México
"1,24736172071826E+018","#Portugal has 300 #COVID19 deaths &amp; #Spain 13,000. Why such different stats?",adri16,Tue Apr 07 03:13:03 +0000 2020,0,0,5030,4848,en,United States
"1,24736172602424E+018",Grax Covid-19 😢,eliab34,Tue Apr 07 03:13:05 +0000 2020,0,0,149,298,en,Mexico
"1,24736173029401E+018",Esta es la miasma gente que cree que el #coronavirus es una mentira,gusrueda66,Tue Apr 07 03:13:06 +0000 2020,0,0,374,196,es,United States
"1,2473617638357E+018",Is anyone else getting Coronavirus virus munchies every night?? You’re not high but you are eating a ton.,CoachBalto,Tue Apr 07 03:13:14 +0000 2020,0,0,1013,1004,en,United States
"1,24736178031093E+018",Big Tobacco Joins Race for Coronavirus Vaccine - WSJ,WmMcGregor,Tue Apr 07 03:13:17 +0000 2020,0,0,1750,1943,en,United States
"1,24736185963368E+018","Tranca, en mi manzana hubo tres casos de dengue. El Coronavirus reina de Rivadavia para arriba amigues.",ginocingolani,Tue Apr 07 03:13:36 +0000 2020,0,0,1373,3367,es,Argentina
"1,24736199884686E+018",China outraged after Brazil minister suggests Covid-19 is part of 'plan for world domination',rodolphosanttos,Tue Apr 07 03:14:10 +0000 2020,0,0,602,394,en,Ireland
"1,24736208593743E+018",Especially with COVID-19. Everyone should be in the house.,Sue_Zan404,Tue Apr 07 03:14:30 +0000 2020,0,0,423,219,en,United States
"1,24736210233717E+018",HUMOR EN TIEMPOS DE CORONAVIRUS,gerpaezm,Tue Apr 07 03:14:34 +0000 2020,0,0,7017,6417,es,Colombia
"1,24736233780119E+018",BBQ these days... #COVID19,RozNicolle,Tue Apr 07 03:15:30 +0000 2020,0,0,961,1030,en,Canada
"1,24736248922807E+018",Please don’t go to a physical church for Easter. You can in deed get coronavirus in church.,neverwrightt,Tue Apr 07 03:16:06 +0000 2020,0,0,969,1184,en,United States
"1,24736251394922E+018",People who recover from Coronavirus will be our greatest assets in the fight against this virus. Their plasma can save many lives.,rajeshsawhney,Tue Apr 07 03:16:12 +0000 2020,0,0,801,24716,en,India
"1,2473625561355E+018","@realDonaldTrump The Coronavirus is great, but I won’t be happy until America is dead! Crown Prince Bethesda. 👑🇩🇪🇮🇹🇯🇵⚛️☪️🇦🇹🇸🇪🙏😇❤️✌️🇯🇴🇮🇪🇹🇷🇧🇴",HogansonDonald,Tue Apr 07 03:16:22 +0000 2020,0,0,2912,402,en,United States
"1,24736269759693E+018",No seamos tan duros con nosotros mismos. Cada uno está sobreviviendo como puede. ☝🏻 #COVID19,JuaanJoo,Tue Apr 07 03:16:56 +0000 2020,0,0,648,411,es,Guatemala
"1,24736289095016E+018",Se elevó a 34 los casos confirmados de coronavirus en #Piura,miopeperiodista,Tue Apr 07 03:17:42 +0000 2020,0,0,101,24,es,Peru
"1,24736290349532E+018",@kevinfolta Bravecto will keep COVID19 away for 6 months.,mz55qrf,Tue Apr 07 03:17:45 +0000 2020,0,0,3421,1881,en,United States
"1,24736304244011E+018",es yatra con coronavirus,gadea_santiago,Tue Apr 07 03:18:18 +0000 2020,0,0,726,664,es,Uruguay
"1,24736304245269E+018",Coronavirus stay-at-home orders have reduced traffic crashes by half @latimes #CrashnotAccident,EricaMattison,Tue Apr 07 03:18:18 +0000 2020,0,0,4335,3266,en,United States
"1,24736305015751E+018","Ahora llego un vagito de Brasil directo a bahia blanca a y dice que probablemente tenga coronavirus,yo no sé si es joda o que",ZurdoBeesetere2,Tue Apr 07 03:18:20 +0000 2020,0,0,377,531,es,Argentina
"1,24736309696586E+018",Council processes £17million in grants for businesses in Torridge hit by Coronavirus crisis,Daily_DEVON,Tue Apr 07 03:18:31 +0000 2020,0,0,1403,3568,en,United Kingdom
"1,2473631385525E+018","Projected US deaths in 2020 by cancer: 545,000 Percentage of Americans killed by COVID19 as of 4/6: 0.00331",ChrisGallowayOH,Tue Apr 07 03:18:41 +0000 2020,0,0,1636,470,en,United States
"1,24736323167032E+018",La @ufc se ha movido claramente hacia poder producir peleas a pesar del #COVID19,tabpr,Tue Apr 07 03:19:03 +0000 2020,0,0,1023,30592,es,United States
"1,24736326400837E+018","If I fail, it was Coronavirus",callme_selena,Tue Apr 07 03:19:11 +0000 2020,0,0,2972,3813,en,United States
"1,24736347043928E+018","Increase your immunity to fight with #coronavirus, we will definitely win on this #COVID19 .",abhinavbillaiya,Tue Apr 07 03:20:00 +0000 2020,0,0,1607,305,en,India
"1,24736358616448E+018",Mi yo interior cuando está dibujando a la #SuperheroínaAnónima😎 destrozando Coronavirus👑🦠,guilenlacrimosa,Tue Apr 07 03:20:28 +0000 2020,0,0,800,343,es,Argentina
"1,24736370578167E+018",Just...🤣🤣🤣🤣🤣🤣 17 funny church signs about the coronavirus pandemic that Jesus would've loved. via @someecards,archangelcrew,Tue Apr 07 03:20:57 +0000 2020,0,0,6364,13589,en,United States
"1,24736375467899E+018",Jajaja🤣🤣🤣 que manchados.... #COVID19 😷🦠,Veronarus,Tue Apr 07 03:21:08 +0000 2020,0,0,3228,873,es,Estados Unidos
"1,24736393989933E+018",Increasing cases of covid 19 likely moving towards extended lockdown people need to be more aware of the fact that they are their protectors,Mayurwadgaonkar,Tue Apr 07 03:21:52 +0000 2020,0,0,72,1,en,India
"1,2473641841756E+018",Can't believe these people's is moving so fast in compare with #COVID19 .,abhinavbillaiya,Tue Apr 07 03:22:51 +0000 2020,0,0,1607,305,en,India
"1,24736438411818E+018",ACTUALIZACIÓN COVID-19 MEXICO-QROO 06/04/2020 @CCE_RivieraMaya @ccerm2019 @APIPSRM @FNLQRoo @RxMQroo,leninamaro,Tue Apr 07 03:23:38 +0000 2020,0,0,5373,4882,es,México
"1,24736443442035E+018",A MUST READ #COVID19,fidziz,Tue Apr 07 03:23:50 +0000 2020,0,0,710,273,en,Malaysia
"1,24736444852591E+018",@MDalemar_dul Pbre coronavirus !!,ALECARXIM,Tue Apr 07 03:23:54 +0000 2020,0,0,2337,2130,en,Estados Unidos
"1,24736445548846E+018",@TVLine @SamHeughan @caitrionambalfe @Writer_DG @TallShipProds @RonDMoore Quedate en casa para frenar al covid 19,Nieveria,Tue Apr 07 03:23:55 +0000 2020,0,0,180,35,es,Peru
"1,2473644811281E+018","No, honey...you cannot use my panties to make a pandemic mask. #newnormal #COVID19 #boundaries",AmandaFluharty,Tue Apr 07 03:24:01 +0000 2020,0,0,59,31,en,United States
"1,24736449323296E+018","Policías de CdMx sin protección de ninguna clase rifándoselas frente al covid19. Doña Claudia, un poco de atención a su personal.",mrrosadom,Tue Apr 07 03:24:04 +0000 2020,0,0,167,393,es,México
"1,24736455158843E+018",You know you've been quarantined too long when you begin rearranging magnets on your fridge. #COVID19,joesalzone,Tue Apr 07 03:24:18 +0000 2020,0,0,1407,817,en,United States
"1,24736466994748E+018",Nearly 3 dozen who attended event at Arkansas church test positive for coronavirus via @nbcnews,GorkaJoseph,Tue Apr 07 03:24:46 +0000 2020,0,0,40,37,en,United States
"1,24736471651265E+018",Lady Gaga helps World Health Organization fight Coronavirus | United Nations Reports,photobotanical,Tue Apr 07 03:24:57 +0000 2020,0,0,4848,3154,en,United States
"1,2473648795704E+018",@nhannahjones Thank you for this thread. Anyone who still thinks #COVID19 is the great equalizer should get schooled here.,BethSFeagan,Tue Apr 07 03:25:36 +0000 2020,0,0,4128,817,en,United States
"1,24736489157869E+018",@natashaldaly Well you shouldn’t panic people saying that a fucking tiger has coronavirus in the first place,marceloguerra84,Tue Apr 07 03:25:39 +0000 2020,0,0,896,417,en,Mexico
"1,2473649221677E+018","Si el presidente no nos defiende de los fideos, nos va a defender del coronavirus?",solmayo,Tue Apr 07 03:25:47 +0000 2020,0,0,5091,5113,es,Argentina
"1,24736500626349E+018",Mi mamá me ve mirando lejos pero en realidad estoy pensando en lo jodida que está Latinoamérica con esto del covid19,NicolleCecilia1,Tue Apr 07 03:26:07 +0000 2020,0,0,2796,839,es,Colombia
"1,24736504276221E+018",#COVID19 isolationing,jake_weisz,Tue Apr 07 03:26:15 +0000 2020,0,0,129,159,en,Australia
"1,24736505079441E+018","@fdbedout Tú vives en florida donde hay más muertos por coronavirus que Colombia, no te da miedo ?",waltermunevar,Tue Apr 07 03:26:17 +0000 2020,0,0,3908,2474,es,Colombia
"1,24736508057817E+018",@Amy_Siskind @realDonaldTrump You seriously are blaming the Coronavirus on President Trump??,DebraBreece,Tue Apr 07 03:26:24 +0000 2020,0,0,153,33,en,United States
"1,24736517653971E+018",‘Ticking time bomb:’ Florida acknowledges first inmate coronavirus case — and then a second,criminalDfense,Tue Apr 07 03:26:47 +0000 2020,0,0,1308,2530,en,United States
"1,24736519057795E+018","How about being of these scientists.😳😳 Scientists could use our poop to predict coronavirus outbreaks""",maltagoya1,Tue Apr 07 03:26:51 +0000 2020,0,0,90,104,en,United States
"1,24736526171746E+018",DFOs to assist J&amp;K Deputy Commissioners in fight against COVID-19 | Greater Kashmir,DrMehrajj,Tue Apr 07 03:27:07 +0000 2020,0,0,78,37,en,
"1,24736533314226E+018",Trump touts hydroxychloroquine as a cure for Covid-19. Don't believe the hype,JohnLocker4,Tue Apr 07 03:27:25 +0000 2020,0,0,2948,1834,en,Australia
"1,24736541211699E+018",🛑COVID-19: Cases Hit 287,Tony98Tony,Tue Apr 07 03:27:43 +0000 2020,0,0,411,366,en,United States
"1,24736546166005E+018","This is incredible! COVID-19: Coquitlam company retools, will be first in Canada to produce N95 respirators.",MedicMatt17512,Tue Apr 07 03:27:55 +0000 2020,0,0,692,700,en,Canada
"1,24736563036754E+018",El coronavirus parece una conspiracion entre China y Soros para una dictadura global.,cr_tm,Tue Apr 07 03:28:35 +0000 2020,0,0,390,95,es,Paraguay
"1,24736563791734E+018",The many faces of COVID 19 social distancing and quarantine exercises.,sungurl23,Tue Apr 07 03:28:37 +0000 2020,0,0,226,304,en,United States
"1,24736569326538E+018",I was amazed at the speedy trial. Was a Covid-19 special court or our regular.,ifediokwenna,Tue Apr 07 03:28:50 +0000 2020,0,0,1626,1225,en,Nigeria
"1,24736572746994E+018","Mount Sinai Launches New App to Track COVID-19 in NYC, Asks All New Yorkers to Help",ganeshpuri89,Tue Apr 07 03:28:59 +0000 2020,0,0,1582,1452,en,United States
"1,2473657810563E+018",I can't wait until Covid-19 is gone and I can get back to sleeping in lecture and my mom can eat the banana bread her co-workers bring her.,Rene_Caruso,Tue Apr 07 03:29:11 +0000 2020,0,0,234,71,en,Canada
"1,24736581002635E+018","300 muertos por la delincuencia en México este fin de semana, en un solo fin de semana nos hicimos más daño que el Covid19.",edson_carreto,Tue Apr 07 03:29:18 +0000 2020,0,0,723,186,es,México
"1,24736581950555E+018",The US Supreme Court just sided with Republicans in the first coronavirus-related election case,Karkouch3,Tue Apr 07 03:29:20 +0000 2020,0,0,889,556,en,France
"1,24736587837657E+018",I swear if I see one more person say Coronavirus is created from 5G towers 🙄,atheletslife43,Tue Apr 07 03:29:34 +0000 2020,0,0,302,537,en,United States
"1,2473658907793E+018","@NahBabyNah @OneofeachBrown With COVID-19, if you use a public men’s room...shouldn’t you wash your Joey also??? What do you think?",clambert54,Tue Apr 07 03:29:37 +0000 2020,0,0,548,745,en,United States
"1,24736594462164E+018","Pueden creer que hay cancion del coronavirus. En vez de perrearla en la tarima,la voy a perrear en la camilla",Cristixn9,Tue Apr 07 03:29:50 +0000 2020,0,0,2286,1684,es,Argentina
"1,24736595246057E+018","Top three sectors affected by #coronavirus: Travel, Retail and Fitness",bhatvakash,Tue Apr 07 03:29:52 +0000 2020,0,0,919,880,en,United States
"1,24736610789748E+018",Grocery workers are beginning to die of coronavirus,heavyweight_nyc,Tue Apr 07 03:30:29 +0000 2020,0,0,393,662,en,United States
"1,24736612146182E+018",COVID-19: *exists* Me: :( Godzilla: rawr Me: :),ahardjaysnight,Tue Apr 07 03:30:32 +0000 2020,0,0,991,346,en,United States
"1,2473661456251E+018","Top three sectors affected by #coronavirus: Travel, Retail and Fitness More here:",bhatvakash,Tue Apr 07 03:30:38 +0000 2020,0,0,919,880,en,United States
"1,24736615491559E+018",Que obsesionada de las mil putas esta tipa !!!!! Que le de coronavirus y se acabe su mala leche.,Christian25_656,Tue Apr 07 03:30:40 +0000 2020,0,0,358,156,es,Peru
"1,24736616284282E+018",Imagine surviving COVID-19 then China releases COVID-19S Pro... 🤯,xavgar2967,Tue Apr 07 03:30:42 +0000 2020,0,0,1970,2019,en,United States
"1,24736626459669E+018",Why does Trump call an 86-year-old unproven drug a game changer against coronavirus?,Karkouch3,Tue Apr 07 03:31:07 +0000 2020,0,0,889,556,en,France
"1,24736629240073E+018",Actualización de casos por coronavirus COVID-19.,MinSaludGuate,Tue Apr 07 03:31:13 +0000 2020,0,0,204,64894,es,Guatemala
